"timestamp","Motor 2A (mm/sec)"
"1/2/2021 1:00:01.000","0.0389312282204628"
"1/2/2021 2:00:01.000","0.03579185903072357"
"1/2/2021 3:00:01.000","0.039828088134527206"
"1/2/2021 4:00:01.000","0.04034125432372093"
"1/2/2021 5:00:01.000","1.933156967163086"
"1/2/2021 6:00:01.000","1.7531864643096924"
"1/2/2021 7:00:01.000","1.6648736000061035"
"1/2/2021 8:00:01.000","1.6397770643234253"
"1/2/2021 9:00:01.000","1.6346713304519653"
"1/2/2021 10:00:01.000","1.5764907598495483"
"1/2/2021 11:00:01.000","1.602586030960083"
"1/2/2021 12:00:01.000","1.6795947551727295"
"1/2/2021 13:00:01.000","1.6748569011688232"
"1/2/2021 14:00:01.000","1.7003965377807617"
"1/2/2021 15:00:01.000","1.6382136344909668"
"1/2/2021 16:00:01.000","1.7321503162384033"
"1/2/2021 17:00:02.000","1.6639316082000732"
"1/2/2021 18:00:01.000","0.04291757568717003"
"1/2/2021 19:00:01.000","1.8252118825912476"
"1/2/2021 20:00:01.000","1.585143804550171"
"1/2/2021 21:00:01.000","0.6446434855461121"
"1/2/2021 22:00:01.000","1.7271559238433838"
"1/2/2021 23:00:01.000","1.688234567642212"
"1/3/2021 0:00:01.000","1.688564419746399"
"1/3/2021 1:00:01.000","0.06829328835010529"
"1/3/2021 2:00:01.000","1.6988465785980225"
"1/3/2021 3:00:01.000","1.7322977781295776"
"1/3/2021 4:00:02.000","1.6796047687530518"
"1/3/2021 5:00:01.000","1.706252098083496"
"1/3/2021 6:00:01.000","1.659178376197815"
"1/3/2021 7:00:01.000","1.6557422876358032"
"1/3/2021 8:00:01.000","1.6103649139404297"
"1/3/2021 9:00:01.000","1.6118361949920654"
"1/3/2021 10:00:01.000","0.05902455002069473"
"1/3/2021 11:00:01.000","1.7036067247390747"
"1/3/2021 12:00:01.000","1.6606991291046143"
"1/3/2021 13:00:01.000","1.627439260482788"
"1/3/2021 14:00:01.000","1.7707209587097168"
"1/3/2021 15:00:01.000","1.715137004852295"
"1/3/2021 16:00:02.000","1.7269964218139648"
"1/3/2021 17:00:01.000","1.689205288887024"
"1/3/2021 18:00:01.000","0.0444696880877018"
"1/3/2021 19:00:01.000","1.7371885776519775"
"1/3/2021 20:00:01.000","1.8519078493118286"
"1/3/2021 21:00:01.000","1.6954917907714844"
"1/3/2021 22:00:01.000","1.6923106908798218"
"1/3/2021 23:00:01.000","1.6953908205032349"
"1/4/2021 0:00:01.000","1.6824513673782349"
"1/4/2021 1:00:01.000","1.7331732511520386"
"1/4/2021 2:00:01.000","1.6741299629211426"
"1/4/2021 3:00:01.000","1.656370759010315"
"1/4/2021 4:00:01.000","1.6301363706588745"
"1/4/2021 5:00:01.000","1.6628209352493286"
"1/4/2021 6:00:01.000","0.0395849235355854"
"1/4/2021 7:00:01.000","0.05059016868472099"
