Series;Time;Value
TB Bond Vibration;2021-05-24T19:27:35+02:00;0.026609349999999997
TB Bond Vibration;2021-05-24T19:27:36+02:00;0.02672215
TB Bond Vibration;2021-05-24T19:27:37+02:00;0.0267168375
TB Bond Vibration;2021-05-24T19:27:38+02:00;0.026740725
TB Bond Vibration;2021-05-24T19:27:39+02:00;0.026821675
TB Bond Vibration;2021-05-24T19:27:40+02:00;0.0268283125
TB Bond Vibration;2021-05-24T19:27:41+02:00;0.026650487499999997
TB Bond Vibration;2021-05-24T19:27:42+02:00;0.02670225
TB Bond Vibration;2021-05-24T19:27:43+02:00;0.02668765
TB Bond Vibration;2021-05-24T19:27:44+02:00;0.026750025
TB Bond Vibration;2021-05-24T19:27:45+02:00;0.026700924999999997
TB Bond Vibration;2021-05-24T19:27:46+02:00;0.026704899999999997
TB Bond Vibration;2021-05-24T19:27:47+02:00;0.026480637499999998
TB Bond Vibration;2021-05-24T19:27:48+02:00;0.026630587500000004
TB Bond Vibration;2021-05-24T19:27:49+02:00;0.0267274625
TB Bond Vibration;2021-05-24T19:27:50+02:00;0.0268269875
TB Bond Vibration;2021-05-24T19:27:51+02:00;0.026638537499999997
TB Bond Vibration;2021-05-24T19:27:52+02:00;0.0266292625
TB Bond Vibration;2021-05-24T19:27:53+02:00;0.02666775
TB Bond Vibration;2021-05-24T19:27:54+02:00;0.02688405
TB Bond Vibration;2021-05-24T19:27:55+02:00;0.0267593125
TB Bond Vibration;2021-05-24T19:27:56+02:00;0.026937125
TB Bond Vibration;2021-05-24T19:27:57+02:00;0.026704899999999997
TB Bond Vibration;2021-05-24T19:27:58+02:00;0.026804425
TB Bond Vibration;2021-05-24T19:27:59+02:00;0.026637224999999997
TB Bond Vibration;2021-05-24T19:28:00+02:00;0.026630587500000004
TB Bond Vibration;2021-05-24T19:28:01+02:00;0.026570862499999997
TB Bond Vibration;2021-05-24T19:28:02+02:00;0.026622625
TB Bond Vibration;2021-05-24T19:28:03+02:00;0.026746037499999997
TB Bond Vibration;2021-05-24T19:28:04+02:00;0.0269384625
TB Bond Vibration;2021-05-24T19:28:05+02:00;0.0267314375
TB Bond Vibration;2021-05-24T19:28:06+02:00;0.026659775000000004
TB Bond Vibration;2021-05-24T19:28:07+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:28:08+02:00;0.026630587500000004
TB Bond Vibration;2021-05-24T19:28:09+02:00;0.026710212500000004
TB Bond Vibration;2021-05-24T19:28:10+02:00;0.02680575
TB Bond Vibration;2021-05-24T19:28:11+02:00;0.026493899999999997
TB Bond Vibration;2021-05-24T19:28:12+02:00;0.0267885
TB Bond Vibration;2021-05-24T19:28:13+02:00;0.026659775000000004
TB Bond Vibration;2021-05-24T19:28:14+02:00;0.026821675
TB Bond Vibration;2021-05-24T19:28:15+02:00;0.026573524999999997
TB Bond Vibration;2021-05-24T19:28:16+02:00;0.02654035
TB Bond Vibration;2021-05-24T19:28:17+02:00;0.026634562499999997
TB Bond Vibration;2021-05-24T19:28:18+02:00;0.0268309625
TB Bond Vibration;2021-05-24T19:28:19+02:00;0.026829637499999996
TB Bond Vibration;2021-05-24T19:28:20+02:00;0.026627937499999997
TB Bond Vibration;2021-05-24T19:28:21+02:00;0.026704899999999997
TB Bond Vibration;2021-05-24T19:28:22+02:00;0.026736749999999997
TB Bond Vibration;2021-05-24T19:28:23+02:00;0.027004812500000003
TB Bond Vibration;2021-05-24T19:28:24+02:00;0.026983575
TB Bond Vibration;2021-05-24T19:28:25+02:00;0.026861487499999996
TB Bond Vibration;2021-05-24T19:28:26+02:00;0.0266650875
TB Bond Vibration;2021-05-24T19:28:27+02:00;0.026720824999999997
TB Bond Vibration;2021-05-24T19:28:28+02:00;0.026682337499999997
TB Bond Vibration;2021-05-24T19:28:29+02:00;0.026803100000000003
TB Bond Vibration;2021-05-24T19:28:30+02:00;0.026537699999999997
TB Bond Vibration;2021-05-24T19:28:31+02:00;0.026801775
TB Bond Vibration;2021-05-24T19:28:32+02:00;0.0267646125
TB Bond Vibration;2021-05-24T19:28:33+02:00;0.026740725
TB Bond Vibration;2021-05-24T19:28:34+02:00;0.026816374999999996
TB Bond Vibration;2021-05-24T19:28:35+02:00;0.026674375
TB Bond Vibration;2021-05-24T19:28:36+02:00;0.026791150000000003
TB Bond Vibration;2021-05-24T19:28:37+02:00;0.0267341
TB Bond Vibration;2021-05-24T19:28:38+02:00;0.026769925
TB Bond Vibration;2021-05-24T19:28:39+02:00;0.02681505
TB Bond Vibration;2021-05-24T19:28:40+02:00;0.0266969375
TB Bond Vibration;2021-05-24T19:28:41+02:00;0.0267752375
TB Bond Vibration;2021-05-24T19:28:42+02:00;0.026809737500000003
TB Bond Vibration;2021-05-24T19:28:43+02:00;0.026621299999999997
TB Bond Vibration;2021-05-24T19:28:44+02:00;0.026769925
TB Bond Vibration;2021-05-24T19:28:45+02:00;0.026730112499999997
TB Bond Vibration;2021-05-24T19:28:46+02:00;0.0266292625
TB Bond Vibration;2021-05-24T19:28:47+02:00;0.026582812500000004
TB Bond Vibration;2021-05-24T19:28:48+02:00;0.0267447125
TB Bond Vibration;2021-05-24T19:28:49+02:00;0.026605374999999997
TB Bond Vibration;2021-05-24T19:28:50+02:00;0.026784524999999997
TB Bond Vibration;2021-05-24T19:28:51+02:00;0.0267951375
TB Bond Vibration;2021-05-24T19:28:52+02:00;0.0266929625
TB Bond Vibration;2021-05-24T19:28:53+02:00;0.026639875
TB Bond Vibration;2021-05-24T19:28:54+02:00;0.0266611125
TB Bond Vibration;2021-05-24T19:28:55+02:00;0.02681505
TB Bond Vibration;2021-05-24T19:28:56+02:00;0.026797787499999996
TB Bond Vibration;2021-05-24T19:28:57+02:00;0.02681505
TB Bond Vibration;2021-05-24T19:28:58+02:00;0.026752674999999997
TB Bond Vibration;2021-05-24T19:28:59+02:00;0.026898650000000003
TB Bond Vibration;2021-05-24T19:29:00+02:00;0.02684955
TB Bond Vibration;2021-05-24T19:29:01+02:00;0.026678362500000004
TB Bond Vibration;2021-05-24T19:29:02+02:00;0.0266903
TB Bond Vibration;2021-05-24T19:29:03+02:00;0.0266637625
TB Bond Vibration;2021-05-24T19:29:04+02:00;0.0267274625
TB Bond Vibration;2021-05-24T19:29:05+02:00;0.0266359
TB Bond Vibration;2021-05-24T19:29:06+02:00;0.026700924999999997
TB Bond Vibration;2021-05-24T19:29:07+02:00;0.026671737499999997
TB Bond Vibration;2021-05-24T19:29:08+02:00;0.026755325000000003
TB Bond Vibration;2021-05-24T19:29:09+02:00;0.026659775000000004
TB Bond Vibration;2021-05-24T19:29:10+02:00;0.026707550000000004
TB Bond Vibration;2021-05-24T19:29:11+02:00;0.026619975
TB Bond Vibration;2021-05-24T19:29:12+02:00;0.0266956125
TB Bond Vibration;2021-05-24T19:29:13+02:00;0.026541674999999997
TB Bond Vibration;2021-05-24T19:29:14+02:00;0.0267433875
TB Bond Vibration;2021-05-24T19:29:15+02:00;0.0267447125
TB Bond Vibration;2021-05-24T19:29:16+02:00;0.026675712499999997
TB Bond Vibration;2021-05-24T19:29:17+02:00;0.0269583625
TB Bond Vibration;2021-05-24T19:29:18+02:00;0.0267473625
TB Bond Vibration;2021-05-24T19:29:19+02:00;0.026691625000000004
TB Bond Vibration;2021-05-24T19:29:20+02:00;0.026610675
TB Bond Vibration;2021-05-24T19:29:21+02:00;0.0268269875
TB Bond Vibration;2021-05-24T19:29:22+02:00;0.026621299999999997
TB Bond Vibration;2021-05-24T19:29:23+02:00;0.0269649875
TB Bond Vibration;2021-05-24T19:29:24+02:00;0.02661865
TB Bond Vibration;2021-05-24T19:29:25+02:00;0.0264832875
TB Bond Vibration;2021-05-24T19:29:26+02:00;0.0265841375
TB Bond Vibration;2021-05-24T19:29:27+02:00;0.02681505
TB Bond Vibration;2021-05-24T19:29:28+02:00;0.026662437500000004
TB Bond Vibration;2021-05-24T19:29:29+02:00;0.0267473625
TB Bond Vibration;2021-05-24T19:29:30+02:00;0.0267473625
TB Bond Vibration;2021-05-24T19:29:31+02:00;0.0267314375
TB Bond Vibration;2021-05-24T19:29:32+02:00;0.026781875
TB Bond Vibration;2021-05-24T19:29:33+02:00;0.0267248
TB Bond Vibration;2021-05-24T19:29:34+02:00;0.0266849875
TB Bond Vibration;2021-05-24T19:29:36+02:00;0.026688974999999997
TB Bond Vibration;2021-05-24T19:29:37+02:00;0.026688974999999997
TB Bond Vibration;2021-05-24T19:29:38+02:00;0.026666412499999997
TB Bond Vibration;2021-05-24T19:29:39+02:00;0.026768599999999997
TB Bond Vibration;2021-05-24T19:29:40+02:00;0.0266159875
TB Bond Vibration;2021-05-24T19:29:41+02:00;0.0267433875
TB Bond Vibration;2021-05-24T19:29:42+02:00;0.0266491625
TB Bond Vibration;2021-05-24T19:29:43+02:00;0.026682337499999997
TB Bond Vibration;2021-05-24T19:29:44+02:00;0.026671737499999997
TB Bond Vibration;2021-05-24T19:29:45+02:00;0.026784524999999997
TB Bond Vibration;2021-05-24T19:29:46+02:00;0.026691625000000004
TB Bond Vibration;2021-05-24T19:29:47+02:00;0.0267473625
TB Bond Vibration;2021-05-24T19:29:48+02:00;0.026614662500000004
TB Bond Vibration;2021-05-24T19:29:49+02:00;0.026666412499999997
TB Bond Vibration;2021-05-24T19:29:50+02:00;0.026621299999999997
TB Bond Vibration;2021-05-24T19:29:51+02:00;0.0267155125
TB Bond Vibration;2021-05-24T19:29:52+02:00;0.026646512500000004
TB Bond Vibration;2021-05-24T19:29:53+02:00;0.026772575
TB Bond Vibration;2021-05-24T19:29:54+02:00;0.026797787499999996
TB Bond Vibration;2021-05-24T19:29:55+02:00;0.026799125
TB Bond Vibration;2021-05-24T19:29:56+02:00;0.026819025000000003
TB Bond Vibration;2021-05-24T19:29:57+02:00;0.0268522
TB Bond Vibration;2021-05-24T19:29:58+02:00;0.026642525
TB Bond Vibration;2021-05-24T19:29:59+02:00;0.02682035
TB Bond Vibration;2021-05-24T19:30:00+02:00;0.026803100000000003
TB Bond Vibration;2021-05-24T19:30:01+02:00;0.026556275
TB Bond Vibration;2021-05-24T19:30:02+02:00;0.026714187499999997
TB Bond Vibration;2021-05-24T19:30:03+02:00;0.026761962500000003
TB Bond Vibration;2021-05-24T19:30:04+02:00;0.0267248
TB Bond Vibration;2021-05-24T19:30:05+02:00;0.026730112499999997
TB Bond Vibration;2021-05-24T19:30:06+02:00;0.026569549999999997
TB Bond Vibration;2021-05-24T19:30:07+02:00;0.0268575
TB Bond Vibration;2021-05-24T19:30:08+02:00;0.02672215
TB Bond Vibration;2021-05-24T19:30:09+02:00;0.026809737500000003
TB Bond Vibration;2021-05-24T19:30:10+02:00;0.0269238625
TB Bond Vibration;2021-05-24T19:30:11+02:00;0.0269304875
TB Bond Vibration;2021-05-24T19:30:12+02:00;0.0267752375
TB Bond Vibration;2021-05-24T19:30:13+02:00;0.0267606375
TB Bond Vibration;2021-05-24T19:30:14+02:00;0.0268402625
TB Bond Vibration;2021-05-24T19:30:15+02:00;0.026804425
TB Bond Vibration;2021-05-24T19:30:16+02:00;0.026768599999999997
TB Bond Vibration;2021-05-24T19:30:17+02:00;0.026707550000000004
TB Bond Vibration;2021-05-24T19:30:18+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:30:19+02:00;0.0268973125
TB Bond Vibration;2021-05-24T19:30:20+02:00;0.0267115375
TB Bond Vibration;2021-05-24T19:30:21+02:00;0.02691325
TB Bond Vibration;2021-05-24T19:30:22+02:00;0.026767275
TB Bond Vibration;2021-05-24T19:30:23+02:00;0.026791150000000003
TB Bond Vibration;2021-05-24T19:30:24+02:00;0.0267473625
TB Bond Vibration;2021-05-24T19:30:25+02:00;0.026754
TB Bond Vibration;2021-05-24T19:30:26+02:00;0.0268508625
TB Bond Vibration;2021-05-24T19:30:27+02:00;0.02657485
TB Bond Vibration;2021-05-24T19:30:28+02:00;0.026823000000000003
TB Bond Vibration;2021-05-24T19:30:29+02:00;0.0265947625
TB Bond Vibration;2021-05-24T19:30:30+02:00;0.0266704
TB Bond Vibration;2021-05-24T19:30:31+02:00;0.026757975
TB Bond Vibration;2021-05-24T19:30:32+02:00;0.0265284
TB Bond Vibration;2021-05-24T19:30:33+02:00;0.0266770375
TB Bond Vibration;2021-05-24T19:30:34+02:00;0.026723475000000003
TB Bond Vibration;2021-05-24T19:30:35+02:00;0.0267765625
TB Bond Vibration;2021-05-24T19:30:36+02:00;0.0267885
TB Bond Vibration;2021-05-24T19:30:37+02:00;0.0267433875
TB Bond Vibration;2021-05-24T19:30:38+02:00;0.026740725
TB Bond Vibration;2021-05-24T19:30:39+02:00;0.026634562499999997
TB Bond Vibration;2021-05-24T19:30:40+02:00;0.026669074999999997
TB Bond Vibration;2021-05-24T19:30:41+02:00;0.0267792125
TB Bond Vibration;2021-05-24T19:30:42+02:00;0.026590775
TB Bond Vibration;2021-05-24T19:30:43+02:00;0.0269703125
TB Bond Vibration;2021-05-24T19:30:44+02:00;0.0268349375
TB Bond Vibration;2021-05-24T19:30:45+02:00;0.026659775000000004
TB Bond Vibration;2021-05-24T19:30:46+02:00;0.026627937499999997
TB Bond Vibration;2021-05-24T19:30:47+02:00;0.026781875
TB Bond Vibration;2021-05-24T19:30:48+02:00;0.0268110625
TB Bond Vibration;2021-05-24T19:30:49+02:00;0.0266903
TB Bond Vibration;2021-05-24T19:30:50+02:00;0.02660405
TB Bond Vibration;2021-05-24T19:30:51+02:00;0.026750025
TB Bond Vibration;2021-05-24T19:30:52+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:30:53+02:00;0.026726137500000004
TB Bond Vibration;2021-05-24T19:30:54+02:00;0.0265310625
TB Bond Vibration;2021-05-24T19:30:55+02:00;0.026493899999999997
TB Bond Vibration;2021-05-24T19:30:56+02:00;0.0266067
TB Bond Vibration;2021-05-24T19:30:57+02:00;0.026650487499999997
TB Bond Vibration;2021-05-24T19:30:58+02:00;0.0268110625
TB Bond Vibration;2021-05-24T19:30:59+02:00;0.0268269875
TB Bond Vibration;2021-05-24T19:31:00+02:00;0.0267885
TB Bond Vibration;2021-05-24T19:31:05+02:00;0.0267593125
TB Bond Vibration;2021-05-24T19:31:06+02:00;0.026710212500000004
TB Bond Vibration;2021-05-24T19:31:07+02:00;0.0265974125
TB Bond Vibration;2021-05-24T19:31:08+02:00;0.0269013
TB Bond Vibration;2021-05-24T19:31:09+02:00;0.0266451875
TB Bond Vibration;2021-05-24T19:31:10+02:00;0.026730112499999997
TB Bond Vibration;2021-05-24T19:31:11+02:00;0.026659775000000004
TB Bond Vibration;2021-05-24T19:31:12+02:00;0.026707550000000004
TB Bond Vibration;2021-05-24T19:31:13+02:00;0.026638537499999997
TB Bond Vibration;2021-05-24T19:31:14+02:00;0.026771250000000003
TB Bond Vibration;2021-05-24T19:31:15+02:00;0.0266995875
TB Bond Vibration;2021-05-24T19:31:16+02:00;0.026754
TB Bond Vibration;2021-05-24T19:32:06+02:00;0.0267792125
TB Bond Vibration;2021-05-24T19:32:07+02:00;0.02696765
TB Bond Vibration;2021-05-24T19:32:08+02:00;0.026898650000000003
TB Bond Vibration;2021-05-24T19:32:09+02:00;0.0269968375
TB Bond Vibration;2021-05-24T19:32:10+02:00;0.0268628125
TB Bond Vibration;2021-05-24T19:32:11+02:00;0.0267951375
TB Bond Vibration;2021-05-24T19:32:12+02:00;0.026735425
TB Bond Vibration;2021-05-24T19:32:13+02:00;0.0267951375
TB Bond Vibration;2021-05-24T19:32:14+02:00;0.026752674999999997
TB Bond Vibration;2021-05-24T19:32:15+02:00;0.0267486875
TB Bond Vibration;2021-05-24T19:32:16+02:00;0.026848224999999996
TB Bond Vibration;2021-05-24T19:32:17+02:00;0.026819025000000003
TB Bond Vibration;2021-05-24T19:32:18+02:00;0.026889362500000003
TB Bond Vibration;2021-05-24T19:32:19+02:00;0.026612012499999997
TB Bond Vibration;2021-05-24T19:32:20+02:00;0.026821675
TB Bond Vibration;2021-05-24T19:32:21+02:00;0.026832299999999996
TB Bond Vibration;2021-05-24T19:32:22+02:00;0.0269358
TB Bond Vibration;2021-05-24T19:32:23+02:00;0.026870775000000003
TB Bond Vibration;2021-05-24T19:32:24+02:00;0.0268243375
TB Bond Vibration;2021-05-24T19:32:25+02:00;0.0266173125
TB Bond Vibration;2021-05-24T19:32:26+02:00;0.0267739
TB Bond Vibration;2021-05-24T19:32:27+02:00;0.026841587500000003
TB Bond Vibration;2021-05-24T19:32:28+02:00;0.0267606375
TB Bond Vibration;2021-05-24T19:32:29+02:00;0.0269238625
TB Bond Vibration;2021-05-24T19:32:30+02:00;0.026710212500000004
TB Bond Vibration;2021-05-24T19:32:31+02:00;0.0267805375
TB Bond Vibration;2021-05-24T19:32:32+02:00;0.0268561875
TB Bond Vibration;2021-05-24T19:32:33+02:00;0.0266969375
TB Bond Vibration;2021-05-24T19:32:34+02:00;0.026765937499999996
TB Bond Vibration;2021-05-24T19:32:35+02:00;0.026767275
TB Bond Vibration;2021-05-24T19:32:36+02:00;0.02690395
TB Bond Vibration;2021-05-24T19:32:37+02:00;0.026755325000000003
TB Bond Vibration;2021-05-24T19:32:38+02:00;0.026848224999999996
TB Bond Vibration;2021-05-24T19:32:39+02:00;0.026911912500000003
TB Bond Vibration;2021-05-24T19:32:40+02:00;0.02668765
TB Bond Vibration;2021-05-24T19:32:41+02:00;0.0267168375
TB Bond Vibration;2021-05-24T19:32:42+02:00;0.02681505
TB Bond Vibration;2021-05-24T19:32:43+02:00;0.026714187499999997
TB Bond Vibration;2021-05-24T19:32:44+02:00;0.02657485
TB Bond Vibration;2021-05-24T19:32:45+02:00;0.0268906875
TB Bond Vibration;2021-05-24T19:32:46+02:00;0.026630587500000004
TB Bond Vibration;2021-05-24T19:32:47+02:00;0.0267248
TB Bond Vibration;2021-05-24T19:32:48+02:00;0.02665845
TB Bond Vibration;2021-05-24T19:32:49+02:00;0.026809737500000003
TB Bond Vibration;2021-05-24T19:32:50+02:00;0.026889362500000003
TB Bond Vibration;2021-05-24T19:32:51+02:00;0.026735425
TB Bond Vibration;2021-05-24T19:32:52+02:00;0.026752674999999997
TB Bond Vibration;2021-05-24T19:32:53+02:00;0.026688974999999997
TB Bond Vibration;2021-05-24T19:32:54+02:00;0.0266067
TB Bond Vibration;2021-05-24T19:32:55+02:00;0.0268283125
TB Bond Vibration;2021-05-24T19:32:56+02:00;0.0267951375
TB Bond Vibration;2021-05-24T19:32:57+02:00;0.026848224999999996
TB Bond Vibration;2021-05-24T19:32:58+02:00;0.0269557
TB Bond Vibration;2021-05-24T19:32:59+02:00;0.026800449999999996
TB Bond Vibration;2021-05-24T19:33:00+02:00;0.0267924875
TB Bond Vibration;2021-05-24T19:33:01+02:00;0.0266359
TB Bond Vibration;2021-05-24T19:33:02+02:00;0.026698262499999997
TB Bond Vibration;2021-05-24T19:33:03+02:00;0.026686325
TB Bond Vibration;2021-05-24T19:33:04+02:00;0.0267447125
TB Bond Vibration;2021-05-24T19:33:05+02:00;0.0267314375
TB Bond Vibration;2021-05-24T19:33:06+02:00;0.026641199999999997
TB Bond Vibration;2021-05-24T19:33:07+02:00;0.026582812500000004
TB Bond Vibration;2021-05-24T19:33:08+02:00;0.0266929625
TB Bond Vibration;2021-05-24T19:33:09+02:00;0.026816374999999996
TB Bond Vibration;2021-05-24T19:33:10+02:00;0.0267447125
TB Bond Vibration;2021-05-24T19:33:11+02:00;0.0267433875
TB Bond Vibration;2021-05-24T19:33:12+02:00;0.0266903
TB Bond Vibration;2021-05-24T19:33:13+02:00;0.0266292625
TB Bond Vibration;2021-05-24T19:33:14+02:00;0.0266133375
TB Bond Vibration;2021-05-24T19:33:15+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:33:16+02:00;0.02680575
TB Bond Vibration;2021-05-24T19:33:17+02:00;0.0266133375
TB Bond Vibration;2021-05-24T19:33:18+02:00;0.026845562499999996
TB Bond Vibration;2021-05-24T19:33:19+02:00;0.026772575
TB Bond Vibration;2021-05-24T19:33:20+02:00;0.0267115375
TB Bond Vibration;2021-05-24T19:33:21+02:00;0.0266491625
TB Bond Vibration;2021-05-24T19:33:22+02:00;0.026767275
TB Bond Vibration;2021-05-24T19:33:28+02:00;0.0268468875
TB Bond Vibration;2021-05-24T19:33:29+02:00;0.02672215
TB Bond Vibration;2021-05-24T19:33:30+02:00;0.02672215
TB Bond Vibration;2021-05-24T19:33:31+02:00;0.026765937499999996
TB Bond Vibration;2021-05-24T19:33:32+02:00;0.0268575
TB Bond Vibration;2021-05-24T19:33:33+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:33:34+02:00;0.0266558
TB Bond Vibration;2021-05-24T19:33:35+02:00;0.026931825
TB Bond Vibration;2021-05-24T19:33:36+02:00;0.026816374999999996
TB Bond Vibration;2021-05-24T19:33:37+02:00;0.0266332375
TB Bond Vibration;2021-05-24T19:33:38+02:00;0.026612012499999997
TB Bond Vibration;2021-05-24T19:33:39+02:00;0.0268243375
TB Bond Vibration;2021-05-24T19:34:30+02:00;0.026706225
TB Bond Vibration;2021-05-24T19:34:31+02:00;0.026539025
TB Bond Vibration;2021-05-24T19:34:32+02:00;0.0266903
TB Bond Vibration;2021-05-24T19:34:33+02:00;0.026638537499999997
TB Bond Vibration;2021-05-24T19:34:34+02:00;0.0267739
TB Bond Vibration;2021-05-24T19:34:35+02:00;0.026621299999999997
TB Bond Vibration;2021-05-24T19:34:36+02:00;0.0267168375
TB Bond Vibration;2021-05-24T19:34:37+02:00;0.0267805375
TB Bond Vibration;2021-05-24T19:34:38+02:00;0.026800449999999996
TB Bond Vibration;2021-05-24T19:34:39+02:00;0.0267447125
TB Bond Vibration;2021-05-24T19:34:40+02:00;0.026654475
TB Bond Vibration;2021-05-24T19:34:41+02:00;0.02675665
TB Bond Vibration;2021-05-24T19:34:42+02:00;0.026968975
TB Bond Vibration;2021-05-24T19:34:43+02:00;0.0266491625
TB Bond Vibration;2021-05-24T19:34:44+02:00;0.026646512500000004
TB Bond Vibration;2021-05-24T19:34:45+02:00;0.0268309625
TB Bond Vibration;2021-05-24T19:34:46+02:00;0.026793812500000003
TB Bond Vibration;2021-05-24T19:34:47+02:00;0.0267765625
TB Bond Vibration;2021-05-24T19:34:48+02:00;0.026682337499999997
TB Bond Vibration;2021-05-24T19:34:49+02:00;0.026777887500000003
TB Bond Vibration;2021-05-24T19:34:50+02:00;0.026854850000000003
TB Bond Vibration;2021-05-24T19:34:51+02:00;0.0267765625
TB Bond Vibration;2021-05-24T19:34:52+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:34:53+02:00;0.026730112499999997
TB Bond Vibration;2021-05-24T19:34:54+02:00;0.02666775
TB Bond Vibration;2021-05-24T19:34:55+02:00;0.026643862499999997
TB Bond Vibration;2021-05-24T19:34:56+02:00;0.026694287500000004
TB Bond Vibration;2021-05-24T19:34:57+02:00;0.026621299999999997
TB Bond Vibration;2021-05-24T19:34:58+02:00;0.026905275
TB Bond Vibration;2021-05-24T19:34:59+02:00;0.0266956125
TB Bond Vibration;2021-05-24T19:35:00+02:00;0.0267128625
TB Bond Vibration;2021-05-24T19:35:01+02:00;0.0269291625
TB Bond Vibration;2021-05-24T19:35:02+02:00;0.0266359
TB Bond Vibration;2021-05-24T19:35:03+02:00;0.026703575
TB Bond Vibration;2021-05-24T19:35:09+02:00;0.026641199999999997
TB Bond Vibration;2021-05-24T19:35:10+02:00;0.0267924875
TB Bond Vibration;2021-05-24T19:35:11+02:00;0.026678362500000004
TB Bond Vibration;2021-05-24T19:43:29+02:00;0.0268747625
TB Bond Vibration;2021-05-24T19:43:30+02:00;0.0266451875
TB Bond Vibration;2021-05-24T19:43:31+02:00;0.026732774999999997
TB Bond Vibration;2021-05-24T19:45:48+02:00;0.02686945
TB Bond Vibration;2021-05-24T19:45:49+02:00;0.0266969375
TB Bond Vibration;2021-05-24T19:45:50+02:00;0.026816374999999996
TB Bond Vibration;2021-05-24T19:45:51+02:00;0.0266518125
TB Bond Vibration;2021-05-24T19:45:52+02:00;0.026771250000000003
TB Bond Vibration;2021-05-24T19:45:53+02:00;0.0266558
TB Bond Vibration;2021-05-24T19:45:54+02:00;0.026761962500000003
TB Bond Vibration;2021-05-24T19:45:55+02:00;0.02691325
TB Bond Vibration;2021-05-24T19:46:00+02:00;0.026710212500000004
TB Bond Vibration;2021-05-24T19:46:01+02:00;0.026730112499999997
TB Bond Vibration;2021-05-24T19:46:02+02:00;0.0267831875
TB Bond Vibration;2021-05-24T19:46:03+02:00;0.026678362500000004
TB Bond Vibration;2021-05-24T19:46:05+02:00;0.0266704
TB Bond Vibration;2021-05-24T19:46:28+02:00;0.026833625
TB Bond Vibration;2021-05-24T19:46:29+02:00;0.026803100000000003
TB Bond Vibration;2021-05-24T19:46:30+02:00;0.02682035
TB Bond Vibration;2021-05-24T19:46:31+02:00;0.0267473625
TB Bond Vibration;2021-05-24T19:46:32+02:00;0.0266849875
TB Bond Vibration;2021-05-24T19:46:33+02:00;0.026659775000000004
TB Bond Vibration;2021-05-24T19:46:34+02:00;0.0266929625
TB Bond Vibration;2021-05-24T19:46:35+02:00;0.0264700125
TB Bond Vibration;2021-05-24T19:46:36+02:00;0.026833625
TB Bond Vibration;2021-05-24T19:46:37+02:00;0.026886700000000003
TB Bond Vibration;2021-05-24T19:46:38+02:00;0.026650487499999997
TB Bond Vibration;2021-05-24T19:46:39+02:00;0.0267433875
TB Bond Vibration;2021-05-24T19:46:45+02:00;0.0268561875
TB Bond Vibration;2021-05-24T19:46:46+02:00;0.02684955
TB Bond Vibration;2021-05-24T19:46:47+02:00;0.026642525
TB Bond Vibration;2021-05-24T19:46:48+02:00;0.026710212500000004
TB Bond Vibration;2021-05-24T19:46:49+02:00;0.026771250000000003
TB Bond Vibration;2021-05-24T19:49:41+02:00;0.0268177
TB Bond Vibration;2021-05-24T19:49:42+02:00;0.0269105875
TB Bond Vibration;2021-05-24T19:49:43+02:00;0.026804425
TB Bond Vibration;2021-05-24T19:49:44+02:00;0.0267805375
TB Bond Vibration;2021-05-24T19:49:45+02:00;0.026886700000000003
TB Bond Vibration;2021-05-24T19:49:46+02:00;0.0268429125
TB Bond Vibration;2021-05-24T19:49:47+02:00;0.026754
TB Bond Vibration;2021-05-24T19:49:48+02:00;0.02681505
TB Bond Vibration;2021-05-24T19:49:49+02:00;0.0269145625
TB Bond Vibration;2021-05-24T19:49:50+02:00;0.0267792125
TB Bond Vibration;2021-05-24T19:49:51+02:00;0.027012775
TB Bond Vibration;2021-05-24T19:49:52+02:00;0.026777887500000003
TB Bond Vibration;2021-05-24T19:49:53+02:00;0.0268760875
TB Bond Vibration;2021-05-24T19:49:54+02:00;0.026694287500000004
TB Bond Vibration;2021-05-24T19:49:55+02:00;0.0269450875
TB Bond Vibration;2021-05-24T19:49:56+02:00;0.026905275
TB Bond Vibration;2021-05-24T19:49:57+02:00;0.0267447125
TB Bond Vibration;2021-05-24T19:49:58+02:00;0.0268402625
TB Bond Vibration;2021-05-24T19:49:59+02:00;0.0267765625
TB Bond Vibration;2021-05-24T19:50:00+02:00;0.026803100000000003
TB Bond Vibration;2021-05-24T19:50:01+02:00;0.026816374999999996
TB Bond Vibration;2021-05-24T19:50:02+02:00;0.0269424375
TB Bond Vibration;2021-05-24T19:50:03+02:00;0.026650487499999997
TB Bond Vibration;2021-05-24T19:50:04+02:00;0.026700924999999997
TB Bond Vibration;2021-05-24T19:50:05+02:00;0.0267088875
TB Bond Vibration;2021-05-24T19:50:06+02:00;0.0265469875
TB Bond Vibration;2021-05-24T19:50:07+02:00;0.0266637625
TB Bond Vibration;2021-05-24T19:50:08+02:00;0.026605374999999997
TB Bond Vibration;2021-05-24T19:50:09+02:00;0.02684955
TB Bond Vibration;2021-05-24T19:50:10+02:00;0.026757975
