sep=;
"Series";"Time";"Value"
"TD FFT Band 4";"2021-05-24T12:08:00+02:00";0.071476
"TD FFT Band 4";"2021-05-24T12:08:00+02:00";0.070926
"TD FFT Band 4";"2021-05-24T12:08:00+02:00";0.071426
"TD FFT Band 4";"2021-05-24T12:08:00+02:00";0.071191
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070536
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070912
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.07109
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071927
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071667
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071026
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070975
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071651
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071128
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071932
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071347
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.071538
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070482
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070363
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.07042
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070328
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069957
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070075
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069162
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069624
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070004
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070578
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069363
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070028
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070151
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.07036
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.06963
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070331
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070276
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069922
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069833
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070229
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.07002
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069595
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.06993
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069384
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069477
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069603
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069868
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070207
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070171
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.070652
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069743
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069473
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069247
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069051
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069154
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069294
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068934
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068383
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068385
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068097
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068401
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068711
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069008
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068438
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.06895
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.069093
"TD FFT Band 4";"2021-05-24T12:09:00+02:00";0.068477
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068345
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068011
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068209
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068747
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.06855
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067788
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067404
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067236
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067649
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067946
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067985
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068948
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068721
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068498
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.06795
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.067971
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068332
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068724
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068452
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068842
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068478
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068727
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069324
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069146
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069319
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069673
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070008
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069927
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068917
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069685
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068895
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069357
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069344
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069489
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070015
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069693
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069163
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068614
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069046
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069555
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069374
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069926
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.07018
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070803
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.07028
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.07005
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069045
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069243
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069216
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068491
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068736
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068837
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068991
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.068947
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070022
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070224
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070211
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070188
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.069979
"TD FFT Band 4";"2021-05-24T12:10:00+02:00";0.070471
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069901
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069611
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069281
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070208
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070221
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070726
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070791
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070693
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070964
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070727
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.07161
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071478
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070737
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070866
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070946
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071502
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.07205
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071497
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070496
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070243
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071217
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070841
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069968
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069676
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070075
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070324
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070011
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.07009
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070536
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070554
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070333
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070517
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070387
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069946
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069219
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069245
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070461
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070271
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070499
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070094
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069959
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070203
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071025
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070234
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070198
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070849
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070105
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071769
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071663
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071205
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071039
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071385
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071674
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.07186
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071761
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.071752
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070851
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070339
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.069958
"TD FFT Band 4";"2021-05-24T12:11:00+02:00";0.070349
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.07055
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070734
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070104
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071656
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070857
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070872
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071204
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071168
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071292
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070764
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070218
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069853
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069705
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070728
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070323
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069728
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069797
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.06876
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.068339
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.068858
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069577
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070134
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069851
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069879
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070425
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071242
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070654
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069926
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070556
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070992
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071591
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071495
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.07128
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071209
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070658
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070677
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070124
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069491
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069393
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069493
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069611
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070597
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070019
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070301
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.07004
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070842
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070682
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070806
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.07121
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.071079
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070456
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.070038
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069645
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069025
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.068781
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.068894
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069901
"TD FFT Band 4";"2021-05-24T12:12:00+02:00";0.069821
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069991
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069542
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070555
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070775
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071338
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.0709
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070804
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071328
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071477
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070905
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.07048
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070688
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071105
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070948
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071036
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.07114
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071239
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071278
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.07097
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069956
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070061
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.07051
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071266
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071385
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071428
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071547
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071702
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071679
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071162
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.072421
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071988
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071761
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071252
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070489
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069274
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069799
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069561
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069702
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069824
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069568
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.069541
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.070888
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071232
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071354
"TD FFT Band 4";"2021-05-24T12:13:00+02:00";0.071751
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.070191
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.070114
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.069356
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.069373
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.069207
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.068745
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.069442
"TD FFT Band 4";"2021-05-24T12:15:00+02:00";0.069307
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071717
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071852
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07158
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071275
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071857
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07237
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.072409
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.0726
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.072069
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07208
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071632
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071021
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.072706
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.069929
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070278
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07049
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070879
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07133
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070474
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070954
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071154
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071567
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071487
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071529
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070561
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.071151
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07073
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070994
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.07079
"TD FFT Band 4";"2021-05-24T12:17:00+02:00";0.070873
"TD FFT Band 4";"2021-05-24T12:18:00+02:00";0.069713
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.069171
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.06896
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.068844
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.06845
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.068473
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.068372
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.067638
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.06777
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.07255
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.072192
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.072201
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.071352
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.071116
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.070635
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.071045
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.070514
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.070128
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.0707
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.069734
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.070984
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.070466
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.069998
"TD FFT Band 4";"2021-05-24T12:22:00+02:00";0.069637
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.072372
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.072062
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.071908
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.072179
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.072289
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.072404
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.07208
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.071703
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.071089
"TD FFT Band 4";"2021-05-24T12:24:00+02:00";0.070903
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068419
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068797
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068511
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068167
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.067259
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.067666
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068544
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068361
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.068053
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.069286
"TD FFT Band 4";"2021-05-24T12:27:00+02:00";0.069173
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068733
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068582
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068629
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068705
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068708
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068026
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068206
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068382
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.06791
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067215
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067291
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067257
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.066797
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.066696
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067317
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067419
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.06722
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067727
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067193
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069047
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068625
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068692
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068396
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.067549
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.06775
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.06839
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069971
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069497
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.06939
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069668
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.06915
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069544
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068841
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069345
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069015
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068411
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068449
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069296
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069642
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.069122
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068739
"TD FFT Band 4";"2021-05-24T12:28:00+02:00";0.068981
